RUN_ID,d_wheel,A_front,HM_VA,AWD,iAG,m_curb,Wheelbase,Gear_Ratio,No_Gears,shiftDelay,n_ICE_idle,n_ICE_max,tq_ICE_idle,tq_ICE_max,Pwr_ICE_max_kW
4130,0.5481,2.39294,1,0,3.88,947,2.323,"[3.46, 2.1, 1.45, 1.1, 0.89]",5,0.6,1000,6500,25.2,126,74
4131,0.5481,2.38287,1,0,3.88,976,2.321,"[3.46, 1.96, 1.18, 0.85, 0.71]",5,1.2,1000,6500,26,130,77
4132,0.7157,2.75935,1,0,3.88,2144,2.881,"[3.75, 2.19, 1.52, 1.19, 0.97, 0.83]",6,0.6,1000,6500,63,315,177
4133,0.7157,2.75935,1,1,3.93,2201,2.881,"[4.17, 2.34, 1.52, 1.14, 0.87, 0.69]",6,0.6,1000,6500,63,315,177
4134,0.7157,2.75935,1,1,3.93,2261,3,"[4.17, 2.34, 1.52, 1.14, 0.87, 0.69]",6,0.8,1000,6500,63,315,177
4135,0.7157,2.7666,1,1,3.65,2248,2.881,"[4.17, 2.34, 1.52, 1.14, 0.87, 0.69]",6,0.8,1000,6500,74,370,206
4136,0.7157,2.7666,1,1,3.65,2313,3.001,"[4.17, 2.34, 1.52, 1.14, 0.87, 0.69]",6,0.8,1000,6500,74,370,206
4137,0.7157,2.7666,1,1,3.65,2154,2.881,"[4.17, 2.34, 1.52, 1.14, 0.87, 0.69]",6,0.8,1000,6500,74,370,206
4138,0.7157,2.7666,1,1,3.65,2251,3.001,"[4.17, 2.34, 1.52, 1.14, 0.87, 0.69]",6,0.8,1000,6500,74,370,206
4139,0.7157,2.7666,1,1,3.65,2276,2.881,"[4.17, 2.34, 1.52, 1.14, 0.87, 0.69]",6,0.35,1000,6500,86,430,246
4140,0.6343,2.54124,1,0,4.35,1319,2.578,"[3.62, 1.96, 1.28, 0.97, 0.78, 0.65]",6,0.6,1000,6300,40,200,90
4141,0.6343,2.54124,1,0,4.35,1319,2.578,"[3.62, 1.96, 1.28, 0.97, 0.78, 0.65]",6,0.6,1000,6300,40,200,90
4142,0.6343,2.54124,1,0,3.09,1346,2.578,"[3.78, 2.12, 1.36, 1.03, 0.86, 0.73]",6,0.6,1000,6300,56,280,132
4143,0.627,3.1313,1,0,4.32,1668,2.841,"[3.82, 2.11, 1.35, 0.97, 0.77, 0.64]",6,0.6,1000,6500,42,210,110
4144,0.627,3.1313,1,0,4.24,1713,2.835,"[3.58, 2.05, 1.35, 0.97, 0.81]",5,1.2,1000,6500,34,170,85
4145,0.627,3.1313,1,0,3.7,1722,2.835,"[3.5, 2.12, 1.3, 1.03, 0.84]",5,0.8,1000,6500,42,210,110
4146,0.627,3.12768,1,0,3.6,1752,2.841,"[3.82, 2.11, 1.48, 1.16, 0.95, 0.79]",6,0.8,1000,6500,53,265,150
4147,0.6429,3.12768,1,1,3.59,1839,2.841,"[3.82, 2.1, 1.48, 1.15, 0.95, 0.79]",6,1,1000,6300,53,265,150
4148,0.6644,3.27488,1,0,3.27,1723,2.919,"[3.77, 2.09, 1.32, 0.98, 0.97, 0.81]",6,0.8,1000,6300,48,240,110
4149,0.6644,3.27488,1,0,3.27,1695,2.92,"[3.77, 2.09, 1.32, 0.98, 0.97, 0.81]",6,0.6,1000,6300,50,250,110
4150,0.5776,2.415375,1,0,3.94,1180,2.475,"[3.46, 1.94, 1.37, 1.03, 0.85]",5,0.8,1000,6500,28,140,74
4151,0.5776,2.415375,1,0,3.67,1180,2.475,"[3.45, 1.94, 1.29, 0.91, 0.75]",5,1,1000,6500,28,140,55
4152,0.5776,2.415375,1,0,3.67,1235,2.475,"[3.45, 1.94, 1.29, 0.97, 0.81]",5,0.6,1000,6500,33.2,166,85
4153,0.5776,2.415375,1,0,3.67,1060,2.475,"[3.45, 1.94, 1.29, 0.91, 0.75]",5,1.2,1000,6500,28,140,55
4154,0.6118,2.389801,0,0,2.82,1605,2.69,"[3.59, 2.19, 1.41, 1.0, 0.83]",5,0.35,1000,7000,102,510,255
4155,0.627,2.3925,0,0,2.82,1490,2.715,"[3.87, 2.25, 1.44, 1.0]",4,1,1000,6800,73,365,195
4156,0.6175,2.58108,0,0,2.82,1548,2.8,"[3.87, 2.25, 1.44, 1.0]",4,0.8,1000,6800,67,335,200
4157,0.6175,2.46384,0,0,2.82,1700,2.8,"[3.87, 2.25, 1.44, 1.0]",4,0.35,1000,6800,116,580,275
4158,0.6175,2.46384,0,0,2.82,1710,2.8,"[3.87, 2.25, 1.44, 1.0]",4,0.35,1000,6800,116,580,280
4159,0.6433,2.528768,0,0,3.27,1640,2.8,"[4.15, 2.52, 1.69, 1.24, 1.0]",5,0.8,1000,6800,66,330,200
4160,0.6175,2.53692,0,0,3.06,1590,2.8,"[3.87, 2.25, 1.44, 1.0]",4,1.2,1000,6800,73,365,195
4161,0.6692,2.3103,0,0,2.65,2050,2.515,"[3.6, 2.19, 1.41, 1.0, 0.83]",5,0.35,1000,6800,150,750,386
4162,0.6885,3.07216,0,0,4.88,1280,2.132,"[3.56, 2.21, 1.44, 1.0, 0.89]",5,1.2,1000,6500,26.6,133,57
4163,0.668,2.634317,1,0,2.97,1605,2.814,"[2.92, 1.57, 1.0, 0.7]",4,1.2,1000,6500,64.8,324,150
4164,0.6605,2.65503,1,0,2.97,1604,2.814,"[2.92, 1.57, 1.0, 0.7]",4,1.2,1000,6500,64.8,324,150
4165,0.7272,2.773,0,0,3.9,1805,3.05,"[2.84, 1.57, 1.0, 0.69]",4,1.2,1000,6500,51.4,257,142
4166,0.7272,2.773,0,0,3.64,1815,3.05,"[2.84, 1.57, 1.0, 0.69]",4,1.2,1000,6500,68,340,183
4167,0.7272,2.773,0,0,2.82,1910,3.05,"[3.58, 2.19, 1.41, 1.0, 0.83]",5,0.35,1000,6500,105,525,250
4168,0.7272,2.773,0,0,3.06,1995,3.05,"[3.59, 2.19, 1.41, 1.0, 0.83]",5,0.35,1000,6500,113.8,569,316
4169,0.7285,2.74856,0,0,3.09,1990,3.05,"[3.59, 2.19, 1.41, 1.0, 0.83]",5,0.35,1000,6500,113.8,569,317
4170,0.7285,2.74856,0,0,3.9,1805,3.05,"[2.84, 1.57, 1.0, 0.69]",4,1.2,1000,6500,51.4,257,142
4171,0.7272,2.773,0,0,3.64,1782,3.048,"[2.84, 1.57, 1.0, 0.69]",4,1.2,1000,6500,68,340,183
4172,0.7272,2.773,1,1,3.07,1902,3.048,"[3.58, 2.19, 1.41, 1.0, 0.83]",5,1.2,1000,6500,68,340,183
4173,0.7272,2.78428,0,0,2.82,1955,3.048,"[3.58, 2.19, 1.41, 1.0, 0.83]",5,1,1000,6500,105,525,250
4174,0.6793,2.679072,1,0,3.55,1640,2.87,"[2.84, 1.57, 1.0, 0.69]",4,1.2,1000,6500,51,255,149
4175,0.6793,2.679072,1,0,3.55,1660,2.87,"[2.84, 1.57, 1.0, 0.69]",4,1,1000,6500,68,340,185
4176,0.6372,2.288736,0,0,3.27,1452,2.4,"[4.46, 2.61, 1.72, 1.25, 1.0, 0.84]",6,0.6,1000,6500,62,310,160
4177,0.6372,2.288736,0,0,3.07,1530,2.4,"[3.6, 2.19, 1.41, 1.0, 0.83]",5,0.6,1000,6500,84,420,246
4178,0.6532,2.288736,0,0,3.27,1485,2.4,"[4.46, 2.61, 1.72, 1.25, 1.0, 0.84]",6,0.35,1000,6500,62,310,160
4179,0.6372,2.301098,0,0,3.07,1570,2.4,"[3.6, 2.19, 1.41, 1.0, 0.83]",5,0.6,1000,6500,84,420,246
4180,0.6016,2.3232,1,0,3.85,1360,2.47,"[3.31, 1.89, 1.28, 0.94, 0.71]",5,0.6,1000,6500,58.2,291,114
4181,0.6091,2.26336,1,0,3.85,1345,2.465,"[3.0, 1.89, 1.28, 0.94, 0.71]",5,0.6,1000,6300,54.2,271,130
4182,0.6091,2.378574,1,0,3.47,1360,2.554,"[2.84, 1.57, 1.0, 0.69]",4,1.2,1000,6500,44.6,223,100
4183,0.6091,2.378574,1,0,3.75,1336,2.547,"[2.84, 1.57, 1.0, 0.69]",4,1.2,1000,6500,44.6,223,100
4184,0.6091,2.38243,1,0,3.77,1400,2.554,"[3.31, 2.06, 1.36, 0.97, 0.71]",5,0.8,1000,6500,44.6,223,100
4185,0.6091,2.288,1,0,3.47,1445,2.554,"[2.84, 1.57, 1.0, 0.69]",4,1.2,1000,6500,44.6,223,100
4186,0.5961,2.346466,1,0,3.94,1260,2.624,"[3.54, 2.13, 1.36, 1.29, 0.81]",5,0.6,1000,6500,30.2,151,85
4187,0.5961,2.346466,1,0,2.98,1135,2.642,"[2.69, 1.55, 1.0]",3,0.6,1000,6500,34.8,174,98
4188,0.5961,2.346466,1,0,3.55,1110,2.642,"[3.54, 2.13, 1.36, 1.03, 0.72]",5,0.6,1000,6500,34.8,174,98
4189,0.5896,2.437015,1,0,3.55,1245,2.667,"[3.5, 1.96, 1.36, 0.97, 0.81]",5,1.2,1000,6500,35.4,177,98
4190,0.6475,2.683329,1,0,3.66,1665,2.873,"[2.84, 1.57, 1.0, 0.69]",4,1.2,1000,6500,60.4,302,155
4191,0.6319,2.690172,1,0,3.94,1605,2.616,"[3.5, 1.95, 1.36, 0.97, 0.72]",5,0.6,1000,6500,42.8,214,105
4192,0.6319,2.690172,1,0,3.29,1580,2.616,"[3.92, 2.21, 1.46, 1.11, 0.88]",5,0.6,1000,6500,66.4,332,164
4193,0.6345,2.91042,1,0,3.94,1425,2.616,"[3.5, 1.96, 1.36, 0.97, 0.81]",5,0.6,1000,6500,37.6,188,104
4194,0.6345,2.728104,1,0,3.29,1580,2.616,"[3.92, 2.21, 1.46, 1.11, 0.88]",5,0.6,1000,6500,66.4,332,164
4195,0.6319,2.690172,1,0,3.94,1605,2.616,"[3.5, 1.95, 1.36, 0.97, 0.72]",5,0.6,1000,6500,42.8,214,105
4196,0.6319,2.690172,1,0,3.94,1441,2.616,"[3.5, 1.96, 1.36, 0.97, 0.81]",5,1.2,1000,6500,31.4,157,85
4197,0.6091,2.30223,1,0,3.41,1330,2.624,"[2.84, 1.57, 1.0, 0.69]",4,1.2,1000,6500,46.4,232,104
4198,0.6475,2.44071,1,0,3.66,1345,2.629,"[2.84, 1.57, 1.0, 0.69]",4,1.2,1000,6500,45,225,104
4199,0.6475,2.44071,1,0,3.77,1310,2.629,"[0.33, 2.06, 1.36, 0.97, 0.71]",5,1.2,1000,6500,36.8,184,71
4200,0.627,2.510592,1,0,3.94,1600,2.692,"[3.5, 1.95, 1.36, 0.97, 0.81]",5,1.2,1000,6500,37.6,188,104
4201,0.6524,2.510592,1,0,3.75,1665,2.692,"[2.84, 1.57, 1.0, 0.69]",4,1.2,1000,6500,52.4,262,149
4202,0.6524,2.510592,1,0,3.94,1555,2.743,"[3.5, 1.96, 1.36, 0.97, 0.81]",5,0.35,1000,6500,37.6,188,104
4203,0.6524,2.498048,1,0,3.75,1575,2.743,"[2.84, 1.57, 1.0, 0.69]",4,1,1000,6500,52.4,262,149
4204,0.6345,2.47776,1,0,3.94,1585,2.692,"[3.54, 2.13, 1.36, 1.29, 0.81]",5,0.6,1000,6500,34.2,171,96
4205,0.6345,2.47776,1,0,3.55,1660,2.692,"[2.84, 1.57, 1.0, 0.69]",4,0.8,1000,6500,43.6,218,120
4206,0.6345,2.47776,1,0,3.94,1346,2.747,"[3.54, 2.12, 1.36, 1.03, 0.72]",5,0.8,1000,6500,34.8,174,98
4207,0.6146,2.503428,1,0,3.55,1431,2.747,"[2.84, 1.57, 1.0, 0.69]",4,1.2,1000,6500,43.6,218,120
4208,0.6772,2.37618,0,0,3.07,1540,2.444,"[2.66, 1.78, 1.3, 1.0, 0.74, 0.5]",6,0.6,1000,6500,123,615,282
4209,0.6772,2.149108,0,0,3.07,1605,2.444,"[2.66, 1.78, 1.3, 1.0, 0.74, 0.5]",6,0.35,1000,6500,120,600,268
4210,0.668,2.71026,1,0,3.55,1615,2.873,"[2.84, 1.57, 1.0, 0.69]",4,1.2,1000,6500,57.6,288,155
4211,0.6631,3.1659,1,1,3.43,1810,2.853,"[2.84, 1.57, 1.0, 0.69]",4,1.2,1000,6500,48.2,241,110
4212,0.6631,3.22608,1,0,3.64,1690,2.853,"[2.84, 1.57, 1.0, 0.69]",4,1.2,1000,6500,44.8,224,104
4213,0.668,3.19518,1,0,3.47,1780,3.031,"[2.84, 1.57, 1.0, 0.69]",4,1.2,1000,6500,48.2,241,110
4214,0.668,3.19518,1,0,3.47,1680,3.031,"[2.84, 1.57, 1.0, 0.69]",4,1.2,1000,6500,48.2,241,110
4215,0.668,3.09636,1,1,3.47,1845,3.029,"[2.84, 1.57, 1.0, 0.69]",4,1.2,1000,6500,48.2,241,110
4216,0.6859,3.393,1,0,3.88,1840,3.03,"[3.36, 1.9, 1.28, 0.92, 0.71]",5,1.2,1000,6500,45.8,229,110
4217,0.6859,3.393,1,0,3.47,1875,3.03,"[2.84, 1.57, 1.0, 0.69]",4,1.2,1000,6500,55,275,116
4218,0.668,3.393,1,0,4.08,1780,2.878,"[3.69, 2.24, 1.45, 1.03, 0.81]",5,0.8,1000,6500,35.8,179,98
4219,0.6859,3.492753,1,0,3.62,2125,3.03,"[2.84, 1.57, 1.0, 0.69]",4,1.2,1000,6500,55.6,278,128
4220,0.6859,3.492753,1,0,3.77,1905,2.878,"[3.65, 2.05, 1.37, 0.97, 0.76]",5,1.2,1000,6500,43.6,218,108
4221,0.6989,3.4195,1,0,3.25,2100,3.078,"[4.13, 2.84, 2.28, 1.45, 1.0, 0.69]",6,1.2,1000,6500,61,305,142
4222,0.6523,2.297624,0,0,3.42,1508,2.686,"[2.97, 2.07, 1.43, 1.0, 0.71, 0.57]",6,0.2,1000,6500,109.2,546,297
4223,0.6523,2.297624,0,0,3.42,1495,2.686,"[2.29, 1.61, 1.21, 1.0, 0.81, 0.67]",6,0.06,1000,6500,163.8,819,476
4224,0.6536,2.401042,0,0,3.42,1582,2.686,"[2.97, 2.07, 1.43, 1.0, 0.71, 0.57]",6,0.06,1000,6600,109.2,546,297
4225,0.5961,2.384584,1,0,4.19,1108,2.62,"[3.55, 1.95, 1.28, 0.89, 0.71]",5,0.6,1000,6500,26.2,131,66
4226,0.5961,2.384584,1,0,3.94,1108,2.62,"[3.55, 1.95, 1.28, 0.89, 0.71]",5,0.8,1000,6500,33.8,169,77
4227,0.5831,2.402896,1,0,4.18,1105,2.52,"[3.54, 1.95, 1.28, 0.89, 0.71]",5,1.2,1000,6500,23,115,55
4228,0.5831,2.402896,1,0,4.18,1111,2.52,"[3.54, 2.05, 1.35, 0.97, 0.76]",5,1,1000,6500,26,130,63
4229,0.5831,2.402896,1,0,4.18,1090,2.52,"[3.54, 1.95, 1.28, 0.89, 0.71]",5,1.2,1000,6500,23,115,55
4230,0.5831,2.402896,1,0,3.72,1116,2.52,"[3.54, 2.16, 1.48, 1.13, 0.89]",5,1.2,1000,6500,29,145,78
4231,0.5317,2.220075,1,0,4.44,851,2.34,"[3.82, 2.21, 1.42, 1.03, 0.84]",5,1.2,1000,6500,13.8,69,37
4232,0.5317,2.220075,1,0,4.44,851,2.34,"[3.82, 2.21, 1.42, 1.03, 0.84]",5,1.2,1000,6500,13.8,69,37
4233,0.5317,2.220075,1,0,4.44,871,2.34,"[3.82, 2.21, 1.42, 1.03, 0.84]",5,1.2,1000,6500,17.4,87,47
4234,0.5752,2.315166,1,0,3.94,969,2.52,"[3.55, 1.95, 1.28, 0.89, 0.71]",5,0.6,1000,6500,24.6,123,55
4235,0.6345,2.7729,1,0,3.94,1272,2.6,"[3.54, 2.16, 1.48, 1.13, 0.89]",5,0.8,1000,6500,28.4,142,77
4236,0.6345,2.7729,1,0,3.72,1381,2.6,"[3.54, 2.16, 1.48, 1.13, 0.89]",5,0.6,1000,6500,35.2,176,89
4237,0.6345,2.7729,1,0,3.72,1381,2.6,"[3.54, 2.16, 1.48, 1.13, 0.89]",5,0.6,1000,6500,35.2,176,89
4238,0.5961,2.2991,1,0,4.27,930,2.47,"[3.09, 1.75, 1.25, 0.92, 0.75]",5,0.6,1000,6500,24.6,123,66
4239,0.5961,2.2991,1,0,3.33,990,2.47,"[2.81, 1.55, 1.0]",3,0.35,1000,6500,26.8,134,77
4240,0.5961,2.2991,1,0,4.27,930,2.47,"[3.09, 1.75, 1.25, 0.92, 0.75]",5,0.8,1000,6500,26.8,134,77
4241,0.5961,2.2991,1,1,4.64,1040,2.47,"[3.09, 1.75, 1.25, 0.92, 0.75]",5,0.8,1000,6500,26.8,134,77
4242,0.5961,2.3904,1,0,4.27,944,2.47,"[3.09, 1.75, 1.25, 0.92, 0.75]",5,0.6,1000,6500,26.8,134,77
4243,0.5961,2.2825,1,1,4.64,1040,2.47,"[3.09, 1.75, 1.25, 0.92, 0.75]",5,0.6,1000,6500,26.8,134,77
4244,0.5961,2.2991,1,0,4.27,1050,2.47,"[3.09, 1.75, 1.25, 0.92, 0.75]",5,0.6,1000,6500,27.6,138,73
4245,0.5447,2.2518,1,0,4.27,885,2.395,"[3.09, 1.75, 1.25, 0.86, 0.71]",5,1.2,1000,6500,22,110,55
4246,0.5447,2.2518,1,0,4.27,885,2.395,"[3.09, 1.75, 1.25, 0.86, 0.71]",5,1.2,1000,6500,22,110,55
4247,0.5447,2.2437,1,0,3.85,915,2.395,"[2.81, 1.48, 1.0, 0.73]",4,1.2,1000,6500,22,110,55
4248,0.5447,2.2437,1,0,4.27,905,2.395,"[3.18, 1.84, 1.25, 0.86, 0.71]",5,1.2,1000,6500,16.8,84,44
4249,0.5447,2.2518,1,0,4.27,830,2.395,"[3.18, 1.84, 1.25, 0.86, 0.71]",5,1.2,1000,6500,19.6,98,55
4250,0.5317,2.216,1,0,4.5,735,2.34,"[3.09, 1.84, 1.23, 0.86, 0.71]",5,1.2,1000,6500,15,75,38
4251,0.603,2.59335,1,0,4.05,1125,2.46,"[3.54, 1.91, 1.31, 1.03, 0.88, 0.7]",6,0.8,1000,6500,25.6,128,73
4252,0.546,1.836375,1,0,5.54,905,2.225,"[3.18, 1.84, 1.25, 0.92, 0.71]",5,0.6,1000,6500,20,100,50
4253,0.5317,1.99515,1,0,3.95,660,2.25,"[3.5, 2.11, 1.39, 0.97, 0.79]",5,1.2,1000,6500,13,65,30
4254,0.5317,1.99515,1,0,3.95,640,2.28,"[3.5, 2.11, 1.39, 0.97, 0.79]",5,1.2,1000,6500,13,65,30
4255,0.5317,1.96695,1,0,3.95,615,2.25,"[3.58, 2.1, 1.39, 0.97, 0.82]",5,1.2,1000,6500,12.6,63,29
4256,0.5317,2.0088,1,0,3.95,630,2.3,"[3.5, 2.11, 1.39, 0.97, 0.79]",5,1.2,1000,6500,13.4,67,31
4257,0.5317,2.0945,1,0,4.26,720,2.345,"[3.18, 1.84, 1.25, 0.86, 0.71]",5,1.2,1000,6500,17.6,88,41
4258,0.5317,2.0945,1,0,3.94,795,2.345,"[3.42, 1.95, 1.25, 0.86, 0.71]",5,0.6,1000,6500,17.6,88,41
4259,0.5317,2.2125,1,0,3.94,800,2.375,"[3.42, 1.95, 1.25, 0.86, 0.71]",5,0.6,1000,6500,18.2,91,43
4260,0.5571,2.25675,1,0,3.94,765,2.49,"[3.42, 1.95, 1.25, 0.86, 0.71]",5,0.6,1000,6500,18.8,94,51
4261,0.693,2.7176,0,0,5.29,1220,2.175,"[3.75, 2.18, 1.43, 1.0, 0.86]",5,0.6,1000,6500,25.6,128,70
4262,0.693,2.7176,0,0,5.29,1220,2.175,"[3.75, 2.18, 1.43, 1.0, 0.86]",5,0.6,1000,6500,25.6,128,70
4263,0.693,3.11025,1,1,4.36,1540,2.53,"[3.48, 2.04, 1.32, 1.0, 0.82]",5,1.2,1000,6500,46,230,95
4264,0.6215,2.76315,1,0,4.64,1025,2.54,"[3.18, 1.84, 1.25, 0.86, 0.75]",5,0.6,1000,6500,24,120,67
4265,0.6215,2.76315,1,0,4.64,1035,2.54,"[3.09, 1.84, 1.25, 0.86, 0.75]",5,0.6,1000,6500,26.4,132,76
4266,0.6215,2.76315,1,1,4.64,1100,2.54,"[3.09, 1.84, 1.25, 0.86, 0.75]",5,1.2,1000,6500,26.4,132,76
4267,0.5831,2.5912,1,0,4.26,1065,2.395,"[3.18, 1.84, 1.25, 0.86, 0.71]",5,1,1000,6500,23.8,119,66
4268,0.5831,2.5912,1,0,4.27,1065,2.395,"[3.18, 1.84, 1.25, 0.92, 0.71]",5,0.8,1000,6500,25.2,126,67
4269,0.5831,2.5912,1,0,4.47,820,2.295,"[3.5, 2.11, 1.39, 0.97, 0.79]",5,1.2,1000,6500,13.4,67,31
4270,0.5317,2.3055,1,0,4.5,885,2.345,"[3.18, 1.84, 1.25, 0.92, 0.71]",5,1.2,1000,6500,17.6,88,40
4271,0.5317,2.3055,1,0,4.5,890,2.345,"[3.18, 1.84, 1.25, 0.92, 0.71]",5,1.2,1000,6500,17.6,88,43
4272,0.5831,2.3055,1,0,4.27,925,2.345,"[3.18, 1.84, 1.25, 0.86, 0.75]",5,0.6,1000,6500,24,120,75
4273,0.5831,2.58075,1,0,4.5,965,2.43,"[3.18, 1.84, 1.25, 0.92, 0.71]",5,1.2,1000,6500,18.8,94,51
4274,0.5831,2.58075,1,0,4.27,1015,2.43,"[3.18, 1.84, 1.25, 0.86, 0.75]",5,0.6,1000,6500,24,120,64
4275,0.5831,2.58075,1,1,4.64,1055,2.43,"[3.18, 1.84, 1.25, 0.86, 0.75]",5,1,1000,6500,24,120,64
4276,0.5831,2.5641,1,0,4.5,890,2.43,"[3.18, 1.84, 1.25, 0.92, 0.75]",5,1.2,1000,6500,18.6,93,51
4277,0.5831,2.5641,1,0,4.27,940,2.43,"[3.18, 1.84, 1.25, 0.86, 0.75]",5,1,1000,6500,24,120,67
4278,0.5831,2.5641,1,1,4.64,980,2.43,"[3.18, 1.84, 1.25, 0.86, 0.75]",5,1.2,1000,6500,24,120,67
4279,0.603,2.58075,1,0,4.27,965,2.43,"[3.09, 1.84, 1.25, 0.86, 0.75]",5,0.8,1000,6500,26.4,132,76
4280,0.654,2.635725,1,1,5.57,1115,2.42,"[4.06, 2.05, 1.38, 1.0, 0.84]",5,1.2,1000,6500,21,105,61
4281,0.654,2.635725,1,0,5.13,1105,2.42,"[3.18, 1.84, 1.25, 0.92, 0.71]",5,1.2,1000,6500,24,120,63
4282,0.654,2.666825,0,0,5.13,1105,2.42,"[3.18, 1.84, 1.25, 0.92, 0.71]",5,1.2,1000,6500,24,120,63
4283,0.654,2.666825,1,1,5.29,1125,2.42,"[3.77, 2.04, 1.76, 1.0, 0.84]",5,1.2,1000,6500,24,120,63
4284,0.6729,2.8476,0,0,4.88,1170,2.58,"[3.77, 2.04, 1.38, 1.0, 0.84]",5,1.2,1000,6500,28,140,75
4285,0.6729,2.8476,1,1,5.13,1225,2.58,"[3.77, 2.04, 1.38, 1.0, 0.84]",5,1.2,1000,6500,28,140,75
4286,0.5701,2.2125,1,0,3.94,865,2.375,"[3.42, 1.95, 1.25, 0.86, 0.71]",5,0.6,1000,6500,18.2,91,43
4287,0.5831,2.511,1,0,4.5,947,2.355,"[3.18, 1.84, 1.25, 0.92, 0.71]",5,1.2,1000,6500,17.6,88,43
4288,0.5831,2.511,1,0,4.27,965,2.355,"[3.18, 1.84, 1.25, 0.86, 0.75]",5,0.6,1000,6500,24,120,64
4289,0.603,2.511,1,1,4.27,1010,2.355,"[3.18, 1.84, 1.25, 0.86, 0.75]",5,1.2,1000,6500,24,120,64
4290,0.7335,3.840576,0,0,3.55,2190,3.015,"[2.45, 1.45, 1.0, 0.69]",4,1.2,1000,6000,81.4,407,162
4291,0.6319,2.763,1,0,4.12,1320,2.635,"[3.77, 2.16, 1.41, 1.03, 0.81]",5,1.2,1000,6000,33.6,168,110
4292,0.6319,2.763,1,0,6.12,1360,2.635,"[3.77, 2.16, 1.41, 1.03, 0.81]",5,1.2,1000,6000,38,190,115
4293,0.6319,2.763,1,0,4.12,1475,2.635,"[3.77, 2.16, 1.41, 1.03, 0.81]",5,0.6,1000,6000,44.6,223,125
4294,0.728,2.78835,0,0,3.91,1957,2.95,"[2.97, 2.1, 1.46, 1.0, 0.74, 0.5]",6,0.35,1000,6500,176.2,881,527
4295,0.728,2.78835,0,0,3.91,1957,2.946,"[2.97, 2.1, 1.46, 1.0, 0.74, 0.5]",6,0.6,1000,6500,127.4,637,351
4296,0.7373,3.25728,0,0,3.21,1950,2.763,"[3.59, 2.19, 1.41, 1.0, 0.83]",5,1.2,1000,6000,72,360,191
4297,0.6568,2.4472,1,1,3.97,1750,2.47,"[3.07, 1.74, 1.1, 0.82, 0.66]",5,0.06,1000,6000,83.4,417,220
4298,0.6497,2.35224,0,0,3.07,1600,2.51,"[2.66, 1.78, 1.3, 1.0, 0.74, 0.5]",6,0.1,1000,6200,142.2,711,372
4299,0.6555,2.418486,0,0,2.24,1556,2.51,"[2.66, 1.58, 1.19, 1.0, 0.77, 0.63]",6,0.06,1000,6200,162.8,814,477
4300,0.6555,2.418486,0,0,3.55,1521,2.51,"[2.66, 1.58, 1.19, 1.0, 0.77, 0.63]",6,0.2,1000,6200,162.8,814,477
4301,0.6163,2.109,0,0,3.62,750,2.35,"[3.36, 1.81, 1.26, 1.0, 0.82]",5,0.06,1000,6500,90,450,294
4302,0.6163,2.109,0,0,3.62,695,2.35,"[3.36, 1.81, 1.26, 1.0, 0.82]",5,0.06,1000,6500,95,475,280
4303,0.8028,4.2025,1,1,4.1,3050,3.119,"[3.06, 1.62, 1.0, 0.69]",4,0.35,1000,6000,98,490,243
4304,0.5776,2.4089,1,0,3.82,1100,2.54,"[3.91, 2.27, 1.47, 1.04, 0.97]",5,1.2,1000,6500,24.8,124,57
4305,0.5776,2.4089,1,0,3.87,1200,2.54,"[3.54, 2.27, 1.54, 1.16, 0.88]",5,0.8,1000,6500,28,140,77
4306,0.5776,2.4089,1,0,3.56,1213,2.54,"[2.71, 1.55, 1.0, 0.68]",4,1.2,1000,6500,31.2,156,83
4307,0.5776,2.431,1,0,3.56,1218,2.54,"[3.54, 2.27, 1.54, 1.16, 0.89]",5,0.6,1000,6500,31.2,156,83
4308,0.5776,2.431,1,0,3.35,1198,2.54,"[3.91, 2.24, 1.44, 1.03, 0.87]",5,1,1000,6500,25.4,127,66
4309,0.5776,2.431,1,0,3.56,1093,2.54,"[3.91, 2.24, 1.44, 1.03, 0.89]",5,1,1000,6500,25,125,55
4310,0.5776,2.431,1,0,3.35,1310,2.54,"[3.91, 2.24, 1.44, 1.03, 0.82]",5,0.6,1000,6500,30.8,154,83
4311,0.5776,2.4582,1,0,3.35,1238,2.54,"[3.91, 2.24, 1.44, 1.03, 0.87]",5,1.2,1000,6500,25.4,127,66
4312,0.5776,2.4582,1,0,3.35,1163,2.54,"[3.91, 2.24, 1.44, 1.03, 0.87]",5,1.2,1000,6500,25.4,127,66
4313,0.5776,2.4582,1,0,3.35,1350,2.54,"[3.91, 2.24, 1.44, 1.03, 0.82]",5,0.6,1000,6500,30.8,154,83
4314,0.5776,2.4582,1,0,3.73,1258,2.54,"[3.91, 2.24, 1.44, 1.16, 0.88]",5,1,1000,6500,28.4,142,74
4315,0.5831,2.1951,1,1,3.11,1250,2.48,"[3.5, 2.18, 1.53, 1.16, 0.92]",5,0.6,1000,6500,58,290,130
4316,0.603,2.43529,1,0,3.35,1205,2.54,"[3.91, 2.24, 1.52, 1.16, 0.97]",5,0.6,1000,6500,28.8,144,76
4317,0.603,2.43529,1,0,3.82,1102,2.54,"[3.91, 2.24, 1.54, 1.16, 0.97]",5,1,1000,6500,25,125,55
4318,0.603,2.43529,1,0,3.82,1102,2.54,"[3.91, 2.24, 1.54, 1.16, 0.97]",5,1,1000,6500,25,125,55
